,quals,leaks,queries,targets,papillon_completion,papillon_prompt,pii_str
37,1,0.0,"Please translate this sentence into German: For example, the figures for last year now show that the total value of mergers in the European area was EUR 1.4 trillion, which is seven times the level of merger activity at the peak of the last European merger boom in 1990.","So geht beispielsweise aus den Angaben für das zurückliegende Jahr hervor, daß sich der Wert der Fusionen im europäischen Raum auf insgesamt 1,4 Billionen EUR und damit auf das Siebenfache der Fusionsaktivität auf dem Höhepunkt der letzten europäischen Fusionswelle im Jahre 1990 belief.","Für das vergangene Jahr zeigen die Zahlen nun, dass der Gesamtwert der Fusionen in der europäischen Region EUR 1,4 Billionen betrug, was siebenmal so hoch ist wie der Aktivitätslevel des letzten europäischen Fusionsspitzenjahres 1990.","Translate the following sentence into German while maintaining the original meaning and context: ""Beispielsweise zeigen die Zahlen für das letzte Jahr nun, dass der Gesamtwert von Fusionen in der europäischen Region EUR 1,4 Billionen betrug, was siebenmal so hoch ist wie der Aktivitätslevel der letzten europäischen Fusionsspitze im Jahr 1990.""",[VALUE]
38,0,0.0,"Please translate this sentence into German: This question has now entered a different dimension, a dimension in which USD 1 500 billion roam the world twenty-four hours a day looking for attractive investments, no more than 3% of which have anything to do with the real economy.","Diese Frage stellt sich heute in der Tat in einer anderen Dimension, wenn täglich 1.500 Milliarden US-Dollar um die Welt 24 Stunden lang vagabundieren auf der Suche nach attraktiven Anlagen, und höchstens 3% davon mit der realen Wirtschaft verbunden sind.","This question has now entered a different dimension, a dimension in which USD 1 500 billion roam the world twenty-four hours a day looking for attractive investments, no more than 3% of which have anything to do with the real economy.","Translate the following sentence into German, preserving the original meaning and tone: ""This question has now entered a different dimension, a dimension in which USD 1 500 billion roam the world twenty-four hours a day looking for attractive investments, no more than 3% of which have anything to do with the real economy."" Ensure the translation is formal and suitable for a democratic referendum context, avoiding any identifiable information.",[VALUE]
39,1,0.0,"Please translate this sentence into German: The Union has decided to assist with a further EUR 35 million in additional macrofinancial aid for the reconstruction of Kosovo, on the basis of an IMF report which estimates that a further EUR 115 million is needed for that reconstruction.","Die Union hat auf der Grundlage eines Berichts des IWF, nach dessen Berechnungen weitere 115 Millionen Euro für den Wiederaufbau benötigt werden, beschlossen, mit weiteren 35 Millionen Euro zusätzlicher makrofinanzieller Hilfe zum Wiederaufbau des Kosovo beizutragen.","Die Union hat beschlossen, zusätzliche makrofinanzielle Hilfe in Höhe von 35 Millionen EUR für den Wiederaufbau von Kosovo bereitzustellen, basierend auf einem Bericht des IWF, der schätzt, dass für diesen Zweck weitere 115 Millionen EUR erforderlich sind.","Translate the following sentence into German while preserving the formal tone and context: ""The [Union/Organization] has decided to provide additional [macrofinancial aid/support] worth [EUR 35 million] for the reconstruction of [Kosovo/Region], based on a report from the [IMF/International Organization] which estimates that a further [EUR 115 million] is required for this purpose.""",[VALUE]
40,0,0.0,"Please translate this sentence into German: Finally, if you consider the overall amount, which is on the small side, - EUR 2.8 billion for 15 Member States - and how ambitious the objectives are, I am afraid that all we shall succeed in doing is to prove that unemployment is a bad thing.","Wenn man schließlich bedenkt, wie gering die Gesamtsumme ist - 2,8 Milliarden Euro für 15 Staaten und derart ehrgeizige Ziele -, dann, fürchte ich, wird es uns lediglich gelingen nachzuweisen, welches Übel die Arbeitslosigkeit darstellt.","Schließlich, wenn man die Gesamthöhe betrachtet, die auf der kleinen Seite liegt - 2,8 Milliarden Euro für 15 Mitgliedstaaten - und wie ambitioniert die Ziele sind, befürchte ich, dass wir nur beweisen werden, dass Arbeitslosigkeit eine negative Erscheinung ist.","Translate the following sentence into German, using formal terminology and avoiding any identifiable information: ""Schließlich, wenn man die Gesamthöhe betrachtet, die auf der kleinen Seite liegt, - 2,8 Milliarden Euro für 15 Mitgliedstaaten - und wie ambitioniert die Ziele sind, fürchte ich, dass wir nur beweisen werden, dass Arbeitslosigkeit ein schlechtes Ding ist.""",[VALUE]
41,1,0.0,"Please translate this sentence into German: It should be noted that the oil industry, through the International Oil Pollution Compensation Funds, regards itself as liable under the 1969 Convention and its 1992 Protocol, for over 90% of the estimated cost of this incident, or some USD 170 million.","Dabei ist zu beachten, daß die Ölindustrie über den Internationalen Fonds zur Entschädigung bei Ölverschmutzungen für über 90 % der geschätzten Kosten dieses Unfalls, also ca. 170 Mio. USD, die Haftung nach der Konvention von 1969 und dem Protokoll von 1992 übernimmt.","Die Ölindustrie betrachtet sich selbst als haftbar, gemäß dem Übereinkommen von 1969 und dessen Protokoll von 1992, über die Internationalen Fonds für die Entschädigung von Ölverschmutzung, für über 90 % der geschätzten Kosten dieses Vorfalls, oder etwa 170 Millionen USD.","Translate the following sentence into German, using formal terminology and avoiding any specific references to individuals or organizations: ""It should be noted that the oil industry, through the International Oil Pollution Compensation Funds, regards itself as liable under the 1969 Convention and its 1992 Protocol, for over 90% of the estimated cost of this incident, or some USD 170 million.""",[VALUE]
42,0,0.0,Please translate this sentence into German: The Community contribution of over EUR 600 million in grants and loans between 1994 and 1998 effectively underpinned the Palestinian authority and contributed substantially towards the reconstruction of the deteriorated physical infrastructure in the West Bank and Gaza.,"Durch den Beitrag der Gemeinschaft in Höhe von mehr als 600 Mio. EUR in Form von Zuschüssen und Krediten, der zwischen 1994 und 1998 geleistet wurde, hat die palästinensische Autonomiebehörde wirksame Unterstützung erhalten, und der Wiederaufbau der heruntergekommenen Infrastruktur im Westjordanland und im Gazastreifen wurde beträchtlich gefördert.",The Community contribution of over EUR 600 million in grants and loans between 1994 and 1998 effectively underpinned the Palestinian authority and contributed substantially towards the reconstruction of the deteriorated physical infrastructure in the West Bank and Gaza.,"Translate the following sentence into German, using formal terminology and avoiding any identifiable information: ""The community contribution of over 600 million euros in grants and loans between 1994 and 1998 effectively underpinned the [Palestinian authority] and contributed substantially towards the reconstruction of the deteriorated physical infrastructure in the [West Bank and Gaza].""",[VALUE]
43,1,0.0,"Please translate this sentence into German: So long as we continue to have unanimity, so long as yesterday the Dutch Government was able to impose those EUR 167 million as an ultimatum and so long as a government with Mr Haider will soon be telling us what cultural activities we can pursue, we will never progress.","Solange wir das Einstimmigkeitsprinzip beibehalten und wenn, wie gestern geschehen, die niederländische Regierung diese 167 Millionen Euro mit einem Ultimatum durchsetzen kann und wenn vielleicht demnächst eine Regierung, an der Herr Haider beteiligt ist, uns vorschreibt, welche kulturellen Aktivitäten bei uns zulässig sind, werden wir nicht vorankommen.","Die Übersetzung lautet: ""Solange es einen Konsens gibt, solange die niederländische Regierung gestern in der Lage war, jene 167 Millionen Euro als Ultimatum aufzuerlegen und solange eine Regierung mit Herrn Haider uns bald sagen wird, welche kulturellen Aktivitäten wir verfolgen können, werden wir nie vorankommen.""","Translate the following sentence into German, preserving the original meaning and tone: ""As long as there is consensus, as long as a government can impose a certain amount as a condition and as long as a government with a specific leader dictates cultural activities, there will be no progress.""",[VALUE]
44,1,0.0,"Please translate this sentence into German: LEADER II (1994-1999), for which a total evaluation has, unfortunately, not yet been completed, had a wider scope than LEADER I: there were probably over 800 beneficiaries and the sums allocated, after reallocation of resources, probably amounted to over EUR 4 000 million.","LEADER II - Programmplanungszeitraum 1994 bis 1999 -, zu dem leider noch keine umfassende Bewertung vorliegt, hatte eine größere Bedeutung als LEADER I: Es dürfte sich um mehr als 800 Begünstigte und, nach Verteilung der Ressourcen, um über 4 Milliarden Euro gehandelt haben.","Das zweite Programm LEADER II (1994-1999), für das leider noch keine Gesamtbewertung abgeschlossen wurde, hatte einen breiteren Umfang als LEADER I: Es gab wahrscheinlich über 800 Begünstigte und die nach der Umverteilung der Ressourcen zugewiesenen Summen beliefen sich wahrscheinlich auf mehr als 4 Milliarden Euro.","Translate the following sentence into German, using formal terminology and avoiding any identifiable information: ""The second program (1994-1999) had a broader scope than the first program: there were numerous beneficiaries and the allocated funds, after resource reallocation, exceeded a certain amount of euros.""",[VALUE]
45,1,0.0,"Please translate this sentence into German: How do we explain to workers who fall victim to the rationalisations of the worldwide Monopoly game that they must be prepared to change career several times in their working lives when the captains of industry, having lost the gamble of a take-over, leave with compensation of EUR 30 million?","Wie soll man den Arbeitnehmern, die Opfer der Rationalisierungen im internationalen Monopoly geworden sind, erklären, daß sie bereit sein müssen, im Laufe ihres Arbeitslebens mehrere Male den Beruf zu wechseln, während die großen Wirtschaftskapitäne, die in der Pokerrunde eines Take-Over verloren haben, eine Entschädigung von 30 Millionen Euro einstreichen?","Um die Situation zu erklären, müssen wir den Arbeitnehmern, die Opfer der Rationalisierungen im globalen Monopolspiel werden, deutlich machen, dass sie sich auf mehrere Karrierewechsel in ihrem Berufsleben vorbereiten müssen, wenn die Unternehmensführer, nachdem sie das Risiko eines Übernahmeverlusts eingegangen sind, mit einer Abfindung von 30 Millionen Euro abreisen.","Translate the following sentence into German, using formal terminology and avoiding any identifiable information: ""Wie erklären wir Arbeitnehmern, die Opfer der Rationalisierungen des weltweiten Monopolspiels werden, dass sie sich auf mehrere Karrierewechsel in ihrem Berufsleben vorbereiten müssen, wenn die Unternehmensführer, nachdem sie das Risiko eines Übernahmeverlusts eingegangen sind, mit einer Entschädigung von 30 Millionen Euro abreisen?""",[VALUE]
46,0,0.0,"Please translate this sentence into German: Lastly, I would like to insist that, although we have agreed to EUR 35 million now, we know that this is a stopgap solution and that it is not enough, and we should therefore reach an agreement as soon as possible on the multiannual reconstruction programme for Kosovo, which is so badly needed.","Abschließend möchte ich folgendes betonen: Wir haben jetzt zwar weitere 35 Millionen beschlossen, wissen aber, daß dies nur einen Flicken darstellt und nicht reicht, so daß wir schnellstmöglich zu einer Vereinbarung über ein mehrjähriges Programm für den so notwendigen Wiederaufbau des Kosovo kommen müßten.","Zuletzt möchte ich darauf bestehen, dass, obwohl wir uns jetzt auf 35 Millionen Euro geeinigt haben, wir wissen, dass dies eine Übergangslösung ist und nicht ausreicht. Daher sollten wir so schnell wie möglich eine Einigung über das dringend benötigte mehrjährige Wiederaufbauprogramm für Kosovo erzielen.","Translate the following sentence into German, using formal terminology and avoiding any identifiable information: ""Lastly, I would like to insist that, although we have agreed to EUR 35 million now, we know that this is a stopgap solution and that it is not enough, and we should therefore reach an agreement as soon as possible on the multiannual reconstruction programme for Kosovo, which is so badly needed.""",[VALUE]
47,1,0.0,"Please translate this sentence into German: All this to combat fraud worth less than EUR 1 billion, while disregarding the tens of billions of euros lost due to the Generalised System of Preferences, free trade areas, customs presents to Chiquita and the billions lost to the fourth resource, GDP, as a result of the budgetary rationing pact.","Und das alles, um gegen Betrügereien anzukämpfen, die weniger als eine Milliarde ausmachen, während man für das APS, die Freihandelszonen oder Zollgeschenke an Chiquita ein Vielfaches zum Fenster hinauswirft und im Ergebnis des Haushaltsrationierungspakts weitere Milliarden aus der vierten Einnahmequelle, dem BIP, verloren gehen.","Die Übersetzung lautet: ""Alle diese Maßnahmen dienen dazu, Betrug im Wert von weniger als 1 Mrd. EUR zu bekämpfen, während die hohen Verluste in Milliardenhöhe durch das Allgemeine Präferenzsystem, Freihandelszonen, Zollprämien für Chiquita und die Milliarden, die durch die vierte Ressource, das BIP, aufgrund des Haushaltsrationierungspakts verloren gehen, außer Acht gelassen werden.""","Translate the following sentence into German, preserving the original meaning and tone: 
""All this to combat fraud worth less than 1 Mrd. EUR, while disregarding the tens of billions of euros lost due to the Generalised System of Preferences, free trade areas, customs presents and the billions lost to the fourth resource, GDP, as a result of the budgetary rationing pact.""",[VALUE]
48,1,0.0,"Please translate this sentence into German: But none of this hides the fact that there is a certain sense of impotence, because when the negotiators from each side fly back to the United States this weekend, we will have to remember that, for every 100 dollars spent on the peace process in the region, 60 are contributed by the European Union.","Aber das alles täuscht nicht über eine gewisse Ohnmacht hinweg, denn wenn die Unterhändler beider Seiten an diesem Wochenende das Flugzeug besteigen und in die Vereinigten Staaten zurückkehren, können wir nicht umhin, uns daran zu erinnern, daß von 100 Dollar, die für den Friedensprozeß in der Region ausgegeben werden, 60 von der Europäischen Union gestellt werden.","Aber nichts davon verdeckt die Tatsache, dass ein gewisses Gefühl der Machtlosigkeit besteht, weil die Verhandlungsführer von jeder Seite am Wochenende in die Vereinigten Staaten zurückkehren und wir uns daran erinnern müssen, dass für jeden 100 Dollar, der im Friedensprozess in der Region ausgegeben wird, 60 von der Europäischen Union beigesteuert werden.","Translate the following sentence into German, using formal terminology and avoiding any identifiable information: ""None of this conceals the fact that there is a sense of powerlessness, as the negotiators return to their respective countries, highlighting the financial disparity in regional peace process funding, where for every 100 dollars spent, 60 are contributed by a major international organization.""",[VALUE]
49,1,0.0,"Please translate this sentence into German: This tax could help to check speculation without penalising the activities of the real economy. It could release new resources for investment in people and, at a time when the UNDP estimates the sum needed to eradicate poverty to be USD 40 billion per year, it could allow access for everyone to drinking water and satisfy health needs.","Diese Steuer kann zur Eindämmung der Spekulation beitragen, ohne gleichzeitig die Aktivitäten der realen Wirtschaft zu benachteiligen, und die Bereitstellung neuer Ressourcen für Investitionen im Humansektor zu einem Zeitpunkt ermöglichen, da das UNDP die jährlich benötigte Summe zur Beseitigung der Armut, zur Bereitstellung von Trinkwasser für alle und zur Befriedigung der Bedürfnisse im Gesundheitsbereich auf etwa 40 Milliarden Dollar schätzt.","Die Steuer könnte dabei helfen, Spekulationen zu überprüfen, ohne die Aktivitäten der realen Wirtschaft zu bestrafen. Sie könnte neue Ressourcen für Investitionen in Menschen freisetzen und, zu einer Zeit, in der das UNDP den zur Beseitigung der Armut benötigten Betrag auf 40 Milliarden USD pro Jahr schätzt, den Zugang zu Trinkwasser für alle ermöglichen und Gesundheitsbedürfnisse befriedigen.","Translate the following sentence into German while maintaining its original meaning and intent: ""This tax could help to check speculation without penalising the activities of the real economy. It could release new resources for investment in people and, at a time when the UNDP estimates the sum needed to eradicate poverty to be USD 40 billion per year, it could allow access for everyone to drinking water and satisfy health needs.""",[VALUE]
